D:\Lab Python\Lab_2\dataset3\0045.jpg|dataset3\0045.jpg|rose
D:\Lab Python\Lab_2\dataset3\0046.jpg|dataset3\0046.jpg|rose
D:\Lab Python\Lab_2\dataset3\0047.jpg|dataset3\0047.jpg|rose
D:\Lab Python\Lab_2\dataset3\0048.jpg|dataset3\0048.jpg|rose
D:\Lab Python\Lab_2\dataset3\0049.jpg|dataset3\0049.jpg|rose
D:\Lab Python\Lab_2\dataset3\0050.jpg|dataset3\0050.jpg|rose
D:\Lab Python\Lab_2\dataset3\0051.jpg|dataset3\0051.jpg|rose
D:\Lab Python\Lab_2\dataset3\0052.jpg|dataset3\0052.jpg|rose
D:\Lab Python\Lab_2\dataset3\0053.jpg|dataset3\0053.jpg|rose
D:\Lab Python\Lab_2\dataset3\0054.jpg|dataset3\0054.jpg|rose
D:\Lab Python\Lab_2\dataset3\0055.jpg|dataset3\0055.jpg|rose
D:\Lab Python\Lab_2\dataset3\0056.jpg|dataset3\0056.jpg|rose
D:\Lab Python\Lab_2\dataset3\0057.jpg|dataset3\0057.jpg|rose
D:\Lab Python\Lab_2\dataset3\0058.jpg|dataset3\0058.jpg|rose
D:\Lab Python\Lab_2\dataset3\0059.jpg|dataset3\0059.jpg|rose
D:\Lab Python\Lab_2\dataset3\0060.jpg|dataset3\0060.jpg|rose
D:\Lab Python\Lab_2\dataset3\0061.jpg|dataset3\0061.jpg|rose
D:\Lab Python\Lab_2\dataset3\0062.jpg|dataset3\0062.jpg|rose
D:\Lab Python\Lab_2\dataset3\0063.jpg|dataset3\0063.jpg|rose
D:\Lab Python\Lab_2\dataset3\0064.jpg|dataset3\0064.jpg|rose
D:\Lab Python\Lab_2\dataset3\0065.jpg|dataset3\0065.jpg|rose
D:\Lab Python\Lab_2\dataset3\0066.jpg|dataset3\0066.jpg|rose
D:\Lab Python\Lab_2\dataset3\0067.jpg|dataset3\0067.jpg|rose
D:\Lab Python\Lab_2\dataset3\0068.jpg|dataset3\0068.jpg|rose
D:\Lab Python\Lab_2\dataset3\0069.jpg|dataset3\0069.jpg|rose
D:\Lab Python\Lab_2\dataset3\0070.jpg|dataset3\0070.jpg|rose
D:\Lab Python\Lab_2\dataset3\0071.jpg|dataset3\0071.jpg|rose
D:\Lab Python\Lab_2\dataset3\0072.jpg|dataset3\0072.jpg|rose
D:\Lab Python\Lab_2\dataset3\0073.jpg|dataset3\0073.jpg|rose
D:\Lab Python\Lab_2\dataset3\0074.jpg|dataset3\0074.jpg|rose
D:\Lab Python\Lab_2\dataset3\0075.jpg|dataset3\0075.jpg|rose
D:\Lab Python\Lab_2\dataset3\0076.jpg|dataset3\0076.jpg|rose
D:\Lab Python\Lab_2\dataset3\0077.jpg|dataset3\0077.jpg|rose
D:\Lab Python\Lab_2\dataset3\0078.jpg|dataset3\0078.jpg|rose
D:\Lab Python\Lab_2\dataset3\0079.jpg|dataset3\0079.jpg|rose
D:\Lab Python\Lab_2\dataset3\0080.jpg|dataset3\0080.jpg|rose
D:\Lab Python\Lab_2\dataset3\0081.jpg|dataset3\0081.jpg|rose
D:\Lab Python\Lab_2\dataset3\0082.jpg|dataset3\0082.jpg|rose
D:\Lab Python\Lab_2\dataset3\0083.jpg|dataset3\0083.jpg|rose
D:\Lab Python\Lab_2\dataset3\0084.jpg|dataset3\0084.jpg|rose
D:\Lab Python\Lab_2\dataset3\0085.jpg|dataset3\0085.jpg|rose
D:\Lab Python\Lab_2\dataset3\0086.jpg|dataset3\0086.jpg|rose
D:\Lab Python\Lab_2\dataset3\0087.jpg|dataset3\0087.jpg|rose
D:\Lab Python\Lab_2\dataset3\0088.jpg|dataset3\0088.jpg|rose
D:\Lab Python\Lab_2\dataset3\0089.jpg|dataset3\0089.jpg|rose
D:\Lab Python\Lab_2\dataset3\0090.jpg|dataset3\0090.jpg|rose
D:\Lab Python\Lab_2\dataset3\0091.jpg|dataset3\0091.jpg|rose
D:\Lab Python\Lab_2\dataset3\0092.jpg|dataset3\0092.jpg|rose
D:\Lab Python\Lab_2\dataset3\0093.jpg|dataset3\0093.jpg|rose
D:\Lab Python\Lab_2\dataset3\0094.jpg|dataset3\0094.jpg|rose
D:\Lab Python\Lab_2\dataset3\0095.jpg|dataset3\0095.jpg|rose
D:\Lab Python\Lab_2\dataset3\0096.jpg|dataset3\0096.jpg|rose
D:\Lab Python\Lab_2\dataset3\0097.jpg|dataset3\0097.jpg|rose
D:\Lab Python\Lab_2\dataset3\0098.jpg|dataset3\0098.jpg|rose
D:\Lab Python\Lab_2\dataset3\0099.jpg|dataset3\0099.jpg|rose
D:\Lab Python\Lab_2\dataset3\0100.jpg|dataset3\0100.jpg|rose
D:\Lab Python\Lab_2\dataset3\0101.jpg|dataset3\0101.jpg|rose
D:\Lab Python\Lab_2\dataset3\0102.jpg|dataset3\0102.jpg|rose
D:\Lab Python\Lab_2\dataset3\0103.jpg|dataset3\0103.jpg|rose
D:\Lab Python\Lab_2\dataset3\0104.jpg|dataset3\0104.jpg|rose
D:\Lab Python\Lab_2\dataset3\0105.jpg|dataset3\0105.jpg|rose
D:\Lab Python\Lab_2\dataset3\0106.jpg|dataset3\0106.jpg|rose
D:\Lab Python\Lab_2\dataset3\0107.jpg|dataset3\0107.jpg|rose
D:\Lab Python\Lab_2\dataset3\0108.jpg|dataset3\0108.jpg|rose
D:\Lab Python\Lab_2\dataset3\0109.jpg|dataset3\0109.jpg|rose
D:\Lab Python\Lab_2\dataset3\0110.jpg|dataset3\0110.jpg|rose
D:\Lab Python\Lab_2\dataset3\0111.jpg|dataset3\0111.jpg|rose
D:\Lab Python\Lab_2\dataset3\0112.jpg|dataset3\0112.jpg|rose
D:\Lab Python\Lab_2\dataset3\0113.jpg|dataset3\0113.jpg|rose
D:\Lab Python\Lab_2\dataset3\0114.jpg|dataset3\0114.jpg|rose
D:\Lab Python\Lab_2\dataset3\0115.jpg|dataset3\0115.jpg|rose
D:\Lab Python\Lab_2\dataset3\0116.jpg|dataset3\0116.jpg|rose
D:\Lab Python\Lab_2\dataset3\0117.jpg|dataset3\0117.jpg|rose
D:\Lab Python\Lab_2\dataset3\0118.jpg|dataset3\0118.jpg|rose
D:\Lab Python\Lab_2\dataset3\0119.jpg|dataset3\0119.jpg|rose
D:\Lab Python\Lab_2\dataset3\0120.jpg|dataset3\0120.jpg|rose
D:\Lab Python\Lab_2\dataset3\0121.jpg|dataset3\0121.jpg|rose
D:\Lab Python\Lab_2\dataset3\0122.jpg|dataset3\0122.jpg|rose
D:\Lab Python\Lab_2\dataset3\0123.jpg|dataset3\0123.jpg|rose
D:\Lab Python\Lab_2\dataset3\0124.jpg|dataset3\0124.jpg|rose
D:\Lab Python\Lab_2\dataset3\0125.jpg|dataset3\0125.jpg|rose
D:\Lab Python\Lab_2\dataset3\0126.jpg|dataset3\0126.jpg|rose
D:\Lab Python\Lab_2\dataset3\0127.jpg|dataset3\0127.jpg|rose
D:\Lab Python\Lab_2\dataset3\0128.jpg|dataset3\0128.jpg|rose
D:\Lab Python\Lab_2\dataset3\0129.jpg|dataset3\0129.jpg|rose
D:\Lab Python\Lab_2\dataset3\0130.jpg|dataset3\0130.jpg|rose
D:\Lab Python\Lab_2\dataset3\0131.jpg|dataset3\0131.jpg|rose
D:\Lab Python\Lab_2\dataset3\0132.jpg|dataset3\0132.jpg|rose
D:\Lab Python\Lab_2\dataset3\0133.jpg|dataset3\0133.jpg|rose
D:\Lab Python\Lab_2\dataset3\0134.jpg|dataset3\0134.jpg|rose
D:\Lab Python\Lab_2\dataset3\0135.jpg|dataset3\0135.jpg|rose
D:\Lab Python\Lab_2\dataset3\0136.jpg|dataset3\0136.jpg|rose
D:\Lab Python\Lab_2\dataset3\0137.jpg|dataset3\0137.jpg|rose
D:\Lab Python\Lab_2\dataset3\0138.jpg|dataset3\0138.jpg|rose
D:\Lab Python\Lab_2\dataset3\0139.jpg|dataset3\0139.jpg|rose
D:\Lab Python\Lab_2\dataset3\0140.jpg|dataset3\0140.jpg|rose
D:\Lab Python\Lab_2\dataset3\0141.jpg|dataset3\0141.jpg|rose
D:\Lab Python\Lab_2\dataset3\0142.jpg|dataset3\0142.jpg|rose
D:\Lab Python\Lab_2\dataset3\0143.jpg|dataset3\0143.jpg|rose
D:\Lab Python\Lab_2\dataset3\0144.jpg|dataset3\0144.jpg|rose
D:\Lab Python\Lab_2\dataset3\0145.jpg|dataset3\0145.jpg|rose
D:\Lab Python\Lab_2\dataset3\0146.jpg|dataset3\0146.jpg|rose
D:\Lab Python\Lab_2\dataset3\0147.jpg|dataset3\0147.jpg|rose
D:\Lab Python\Lab_2\dataset3\0148.jpg|dataset3\0148.jpg|rose
D:\Lab Python\Lab_2\dataset3\0149.jpg|dataset3\0149.jpg|rose
D:\Lab Python\Lab_2\dataset3\0150.jpg|dataset3\0150.jpg|rose
D:\Lab Python\Lab_2\dataset3\0151.jpg|dataset3\0151.jpg|rose
D:\Lab Python\Lab_2\dataset3\0152.jpg|dataset3\0152.jpg|rose
D:\Lab Python\Lab_2\dataset3\0153.jpg|dataset3\0153.jpg|rose
D:\Lab Python\Lab_2\dataset3\0154.jpg|dataset3\0154.jpg|rose
D:\Lab Python\Lab_2\dataset3\0155.jpg|dataset3\0155.jpg|rose
D:\Lab Python\Lab_2\dataset3\0156.jpg|dataset3\0156.jpg|rose
D:\Lab Python\Lab_2\dataset3\0157.jpg|dataset3\0157.jpg|rose
D:\Lab Python\Lab_2\dataset3\0158.jpg|dataset3\0158.jpg|rose
D:\Lab Python\Lab_2\dataset3\0159.jpg|dataset3\0159.jpg|rose
D:\Lab Python\Lab_2\dataset3\0160.jpg|dataset3\0160.jpg|rose
D:\Lab Python\Lab_2\dataset3\0161.jpg|dataset3\0161.jpg|rose
D:\Lab Python\Lab_2\dataset3\0162.jpg|dataset3\0162.jpg|rose
D:\Lab Python\Lab_2\dataset3\0163.jpg|dataset3\0163.jpg|rose
D:\Lab Python\Lab_2\dataset3\0164.jpg|dataset3\0164.jpg|rose
D:\Lab Python\Lab_2\dataset3\0165.jpg|dataset3\0165.jpg|rose
D:\Lab Python\Lab_2\dataset3\0166.jpg|dataset3\0166.jpg|rose
D:\Lab Python\Lab_2\dataset3\0167.jpg|dataset3\0167.jpg|rose
D:\Lab Python\Lab_2\dataset3\0168.jpg|dataset3\0168.jpg|rose
D:\Lab Python\Lab_2\dataset3\0169.jpg|dataset3\0169.jpg|rose
D:\Lab Python\Lab_2\dataset3\0170.jpg|dataset3\0170.jpg|rose
D:\Lab Python\Lab_2\dataset3\0171.jpg|dataset3\0171.jpg|rose
D:\Lab Python\Lab_2\dataset3\0172.jpg|dataset3\0172.jpg|rose
D:\Lab Python\Lab_2\dataset3\0173.jpg|dataset3\0173.jpg|rose
D:\Lab Python\Lab_2\dataset3\0174.jpg|dataset3\0174.jpg|rose
D:\Lab Python\Lab_2\dataset3\0175.jpg|dataset3\0175.jpg|rose
D:\Lab Python\Lab_2\dataset3\0176.jpg|dataset3\0176.jpg|rose
D:\Lab Python\Lab_2\dataset3\0177.jpg|dataset3\0177.jpg|rose
D:\Lab Python\Lab_2\dataset3\0178.jpg|dataset3\0178.jpg|rose
D:\Lab Python\Lab_2\dataset3\0179.jpg|dataset3\0179.jpg|rose
D:\Lab Python\Lab_2\dataset3\0180.jpg|dataset3\0180.jpg|rose
D:\Lab Python\Lab_2\dataset3\0181.jpg|dataset3\0181.jpg|rose
D:\Lab Python\Lab_2\dataset3\0182.jpg|dataset3\0182.jpg|rose
D:\Lab Python\Lab_2\dataset3\0183.jpg|dataset3\0183.jpg|rose
D:\Lab Python\Lab_2\dataset3\0184.jpg|dataset3\0184.jpg|rose
D:\Lab Python\Lab_2\dataset3\0185.jpg|dataset3\0185.jpg|rose
D:\Lab Python\Lab_2\dataset3\0186.jpg|dataset3\0186.jpg|rose
D:\Lab Python\Lab_2\dataset3\0187.jpg|dataset3\0187.jpg|rose
D:\Lab Python\Lab_2\dataset3\0188.jpg|dataset3\0188.jpg|rose
D:\Lab Python\Lab_2\dataset3\0189.jpg|dataset3\0189.jpg|rose
D:\Lab Python\Lab_2\dataset3\0190.jpg|dataset3\0190.jpg|rose
D:\Lab Python\Lab_2\dataset3\0191.jpg|dataset3\0191.jpg|rose
D:\Lab Python\Lab_2\dataset3\0192.jpg|dataset3\0192.jpg|rose
D:\Lab Python\Lab_2\dataset3\0193.jpg|dataset3\0193.jpg|rose
D:\Lab Python\Lab_2\dataset3\0194.jpg|dataset3\0194.jpg|rose
D:\Lab Python\Lab_2\dataset3\0195.jpg|dataset3\0195.jpg|rose
D:\Lab Python\Lab_2\dataset3\0196.jpg|dataset3\0196.jpg|rose
D:\Lab Python\Lab_2\dataset3\0197.jpg|dataset3\0197.jpg|rose
D:\Lab Python\Lab_2\dataset3\0198.jpg|dataset3\0198.jpg|rose
D:\Lab Python\Lab_2\dataset3\0199.jpg|dataset3\0199.jpg|rose
D:\Lab Python\Lab_2\dataset3\0200.jpg|dataset3\0200.jpg|rose
D:\Lab Python\Lab_2\dataset3\0201.jpg|dataset3\0201.jpg|rose
D:\Lab Python\Lab_2\dataset3\0202.jpg|dataset3\0202.jpg|rose
D:\Lab Python\Lab_2\dataset3\0203.jpg|dataset3\0203.jpg|rose
D:\Lab Python\Lab_2\dataset3\0204.jpg|dataset3\0204.jpg|rose
D:\Lab Python\Lab_2\dataset3\0205.jpg|dataset3\0205.jpg|rose
D:\Lab Python\Lab_2\dataset3\0206.jpg|dataset3\0206.jpg|rose
D:\Lab Python\Lab_2\dataset3\0207.jpg|dataset3\0207.jpg|rose
D:\Lab Python\Lab_2\dataset3\0208.jpg|dataset3\0208.jpg|rose
D:\Lab Python\Lab_2\dataset3\0209.jpg|dataset3\0209.jpg|rose
D:\Lab Python\Lab_2\dataset3\0210.jpg|dataset3\0210.jpg|rose
D:\Lab Python\Lab_2\dataset3\0211.jpg|dataset3\0211.jpg|rose
D:\Lab Python\Lab_2\dataset3\0212.jpg|dataset3\0212.jpg|rose
D:\Lab Python\Lab_2\dataset3\0213.jpg|dataset3\0213.jpg|rose
D:\Lab Python\Lab_2\dataset3\0214.jpg|dataset3\0214.jpg|rose
D:\Lab Python\Lab_2\dataset3\0215.jpg|dataset3\0215.jpg|rose
D:\Lab Python\Lab_2\dataset3\0216.jpg|dataset3\0216.jpg|rose
D:\Lab Python\Lab_2\dataset3\0217.jpg|dataset3\0217.jpg|rose
D:\Lab Python\Lab_2\dataset3\0218.jpg|dataset3\0218.jpg|rose
D:\Lab Python\Lab_2\dataset3\0219.jpg|dataset3\0219.jpg|rose
D:\Lab Python\Lab_2\dataset3\0220.jpg|dataset3\0220.jpg|rose
D:\Lab Python\Lab_2\dataset3\0221.jpg|dataset3\0221.jpg|rose
D:\Lab Python\Lab_2\dataset3\0222.jpg|dataset3\0222.jpg|rose
D:\Lab Python\Lab_2\dataset3\0223.jpg|dataset3\0223.jpg|rose
D:\Lab Python\Lab_2\dataset3\0224.jpg|dataset3\0224.jpg|rose
D:\Lab Python\Lab_2\dataset3\0225.jpg|dataset3\0225.jpg|rose
D:\Lab Python\Lab_2\dataset3\0226.jpg|dataset3\0226.jpg|rose
D:\Lab Python\Lab_2\dataset3\0227.jpg|dataset3\0227.jpg|rose
D:\Lab Python\Lab_2\dataset3\0228.jpg|dataset3\0228.jpg|rose
D:\Lab Python\Lab_2\dataset3\0229.jpg|dataset3\0229.jpg|rose
D:\Lab Python\Lab_2\dataset3\0230.jpg|dataset3\0230.jpg|rose
D:\Lab Python\Lab_2\dataset3\0231.jpg|dataset3\0231.jpg|rose
D:\Lab Python\Lab_2\dataset3\0232.jpg|dataset3\0232.jpg|rose
D:\Lab Python\Lab_2\dataset3\0233.jpg|dataset3\0233.jpg|rose
D:\Lab Python\Lab_2\dataset3\0234.jpg|dataset3\0234.jpg|rose
D:\Lab Python\Lab_2\dataset3\0235.jpg|dataset3\0235.jpg|rose
D:\Lab Python\Lab_2\dataset3\0236.jpg|dataset3\0236.jpg|rose
D:\Lab Python\Lab_2\dataset3\0237.jpg|dataset3\0237.jpg|rose
D:\Lab Python\Lab_2\dataset3\0238.jpg|dataset3\0238.jpg|rose
D:\Lab Python\Lab_2\dataset3\0239.jpg|dataset3\0239.jpg|rose
D:\Lab Python\Lab_2\dataset3\0240.jpg|dataset3\0240.jpg|rose
D:\Lab Python\Lab_2\dataset3\0241.jpg|dataset3\0241.jpg|rose
D:\Lab Python\Lab_2\dataset3\0242.jpg|dataset3\0242.jpg|rose
D:\Lab Python\Lab_2\dataset3\0243.jpg|dataset3\0243.jpg|rose
D:\Lab Python\Lab_2\dataset3\0244.jpg|dataset3\0244.jpg|rose
D:\Lab Python\Lab_2\dataset3\0245.jpg|dataset3\0245.jpg|rose
D:\Lab Python\Lab_2\dataset3\0246.jpg|dataset3\0246.jpg|rose
D:\Lab Python\Lab_2\dataset3\0247.jpg|dataset3\0247.jpg|rose
D:\Lab Python\Lab_2\dataset3\0248.jpg|dataset3\0248.jpg|rose
D:\Lab Python\Lab_2\dataset3\0249.jpg|dataset3\0249.jpg|rose
D:\Lab Python\Lab_2\dataset3\0250.jpg|dataset3\0250.jpg|rose
D:\Lab Python\Lab_2\dataset3\0251.jpg|dataset3\0251.jpg|rose
D:\Lab Python\Lab_2\dataset3\0252.jpg|dataset3\0252.jpg|rose
D:\Lab Python\Lab_2\dataset3\0253.jpg|dataset3\0253.jpg|rose
D:\Lab Python\Lab_2\dataset3\0254.jpg|dataset3\0254.jpg|rose
D:\Lab Python\Lab_2\dataset3\0255.jpg|dataset3\0255.jpg|rose
D:\Lab Python\Lab_2\dataset3\0256.jpg|dataset3\0256.jpg|rose
D:\Lab Python\Lab_2\dataset3\0257.jpg|dataset3\0257.jpg|rose
D:\Lab Python\Lab_2\dataset3\0258.jpg|dataset3\0258.jpg|rose
D:\Lab Python\Lab_2\dataset3\0259.jpg|dataset3\0259.jpg|rose
D:\Lab Python\Lab_2\dataset3\0260.jpg|dataset3\0260.jpg|rose
D:\Lab Python\Lab_2\dataset3\0261.jpg|dataset3\0261.jpg|rose
D:\Lab Python\Lab_2\dataset3\0262.jpg|dataset3\0262.jpg|rose
D:\Lab Python\Lab_2\dataset3\0263.jpg|dataset3\0263.jpg|rose
D:\Lab Python\Lab_2\dataset3\0264.jpg|dataset3\0264.jpg|rose
D:\Lab Python\Lab_2\dataset3\0265.jpg|dataset3\0265.jpg|rose
D:\Lab Python\Lab_2\dataset3\0266.jpg|dataset3\0266.jpg|rose
D:\Lab Python\Lab_2\dataset3\0267.jpg|dataset3\0267.jpg|rose
D:\Lab Python\Lab_2\dataset3\0268.jpg|dataset3\0268.jpg|rose
D:\Lab Python\Lab_2\dataset3\0269.jpg|dataset3\0269.jpg|rose
D:\Lab Python\Lab_2\dataset3\0270.jpg|dataset3\0270.jpg|rose
D:\Lab Python\Lab_2\dataset3\0271.jpg|dataset3\0271.jpg|rose
D:\Lab Python\Lab_2\dataset3\0272.jpg|dataset3\0272.jpg|rose
D:\Lab Python\Lab_2\dataset3\0273.jpg|dataset3\0273.jpg|rose
D:\Lab Python\Lab_2\dataset3\0274.jpg|dataset3\0274.jpg|rose
D:\Lab Python\Lab_2\dataset3\0275.jpg|dataset3\0275.jpg|rose
D:\Lab Python\Lab_2\dataset3\0276.jpg|dataset3\0276.jpg|rose
D:\Lab Python\Lab_2\dataset3\0277.jpg|dataset3\0277.jpg|rose
D:\Lab Python\Lab_2\dataset3\0278.jpg|dataset3\0278.jpg|rose
D:\Lab Python\Lab_2\dataset3\0279.jpg|dataset3\0279.jpg|rose
D:\Lab Python\Lab_2\dataset3\0280.jpg|dataset3\0280.jpg|rose
D:\Lab Python\Lab_2\dataset3\0281.jpg|dataset3\0281.jpg|rose
D:\Lab Python\Lab_2\dataset3\0282.jpg|dataset3\0282.jpg|rose
D:\Lab Python\Lab_2\dataset3\0283.jpg|dataset3\0283.jpg|rose
D:\Lab Python\Lab_2\dataset3\0284.jpg|dataset3\0284.jpg|rose
D:\Lab Python\Lab_2\dataset3\0285.jpg|dataset3\0285.jpg|rose
D:\Lab Python\Lab_2\dataset3\0286.jpg|dataset3\0286.jpg|rose
D:\Lab Python\Lab_2\dataset3\0287.jpg|dataset3\0287.jpg|rose
D:\Lab Python\Lab_2\dataset3\0288.jpg|dataset3\0288.jpg|rose
D:\Lab Python\Lab_2\dataset3\0289.jpg|dataset3\0289.jpg|rose
D:\Lab Python\Lab_2\dataset3\0290.jpg|dataset3\0290.jpg|rose
D:\Lab Python\Lab_2\dataset3\0291.jpg|dataset3\0291.jpg|rose
D:\Lab Python\Lab_2\dataset3\0292.jpg|dataset3\0292.jpg|rose
D:\Lab Python\Lab_2\dataset3\0293.jpg|dataset3\0293.jpg|rose
D:\Lab Python\Lab_2\dataset3\0294.jpg|dataset3\0294.jpg|rose
D:\Lab Python\Lab_2\dataset3\0295.jpg|dataset3\0295.jpg|rose
D:\Lab Python\Lab_2\dataset3\0296.jpg|dataset3\0296.jpg|rose
D:\Lab Python\Lab_2\dataset3\0297.jpg|dataset3\0297.jpg|rose
D:\Lab Python\Lab_2\dataset3\0298.jpg|dataset3\0298.jpg|rose
D:\Lab Python\Lab_2\dataset3\0299.jpg|dataset3\0299.jpg|rose
D:\Lab Python\Lab_2\dataset3\0300.jpg|dataset3\0300.jpg|rose
D:\Lab Python\Lab_2\dataset3\0301.jpg|dataset3\0301.jpg|rose
D:\Lab Python\Lab_2\dataset3\0302.jpg|dataset3\0302.jpg|rose
D:\Lab Python\Lab_2\dataset3\0303.jpg|dataset3\0303.jpg|rose
D:\Lab Python\Lab_2\dataset3\0304.jpg|dataset3\0304.jpg|rose
D:\Lab Python\Lab_2\dataset3\0305.jpg|dataset3\0305.jpg|rose
D:\Lab Python\Lab_2\dataset3\0306.jpg|dataset3\0306.jpg|rose
D:\Lab Python\Lab_2\dataset3\0307.jpg|dataset3\0307.jpg|rose
D:\Lab Python\Lab_2\dataset3\0308.jpg|dataset3\0308.jpg|rose
D:\Lab Python\Lab_2\dataset3\0309.jpg|dataset3\0309.jpg|rose
D:\Lab Python\Lab_2\dataset3\0310.jpg|dataset3\0310.jpg|rose
D:\Lab Python\Lab_2\dataset3\0311.jpg|dataset3\0311.jpg|rose
D:\Lab Python\Lab_2\dataset3\0312.jpg|dataset3\0312.jpg|rose
D:\Lab Python\Lab_2\dataset3\0313.jpg|dataset3\0313.jpg|rose
D:\Lab Python\Lab_2\dataset3\0314.jpg|dataset3\0314.jpg|rose
D:\Lab Python\Lab_2\dataset3\0315.jpg|dataset3\0315.jpg|rose
D:\Lab Python\Lab_2\dataset3\0316.jpg|dataset3\0316.jpg|rose
D:\Lab Python\Lab_2\dataset3\0317.jpg|dataset3\0317.jpg|rose
D:\Lab Python\Lab_2\dataset3\0318.jpg|dataset3\0318.jpg|rose
D:\Lab Python\Lab_2\dataset3\0319.jpg|dataset3\0319.jpg|rose
D:\Lab Python\Lab_2\dataset3\0320.jpg|dataset3\0320.jpg|rose
D:\Lab Python\Lab_2\dataset3\0321.jpg|dataset3\0321.jpg|rose
D:\Lab Python\Lab_2\dataset3\0322.jpg|dataset3\0322.jpg|rose
D:\Lab Python\Lab_2\dataset3\0323.jpg|dataset3\0323.jpg|rose
D:\Lab Python\Lab_2\dataset3\0324.jpg|dataset3\0324.jpg|rose
D:\Lab Python\Lab_2\dataset3\0325.jpg|dataset3\0325.jpg|rose
D:\Lab Python\Lab_2\dataset3\0326.jpg|dataset3\0326.jpg|rose
D:\Lab Python\Lab_2\dataset3\0327.jpg|dataset3\0327.jpg|rose
D:\Lab Python\Lab_2\dataset3\0328.jpg|dataset3\0328.jpg|rose
D:\Lab Python\Lab_2\dataset3\0329.jpg|dataset3\0329.jpg|rose
D:\Lab Python\Lab_2\dataset3\0330.jpg|dataset3\0330.jpg|rose
D:\Lab Python\Lab_2\dataset3\0331.jpg|dataset3\0331.jpg|rose
D:\Lab Python\Lab_2\dataset3\0332.jpg|dataset3\0332.jpg|rose
D:\Lab Python\Lab_2\dataset3\0333.jpg|dataset3\0333.jpg|rose
